stage,local_step,total_step,case_id,pathology,requested_pathology,candidate_type,requested_candidate_type,fallback_reason,loss,grad_norm,candidate_voxels,component_truncation_flag,elapsed_seconds,utility_target,accept_target,target_reason,predicted_signed_utility,requested_utility_target_sign,matched_requested_utility_target_sign,precomputed_utility_target
C2,131,3131,Case1011,scar,scar,REVISE_FP,REVISE_FP,,0.10736000537872314,1.747971534729004,420,True,969.9,-0.3582251082251082,0,candidate_roi_formula,0.10595703125,negative,True,-0.3595100864553314
C2,132,3132,Case3043,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.49610137939453125,0.1869136095046997,5,True,970.0,0.0,0,candidate_roi_formula,-0.99609375,negative,True,0.0
C2,133,3133,Case1005,scar,scar,ADD_FN,ADD_FN,,0.1797657012939453,1.576003909111023,2,True,980.5,1.0,1,candidate_roi_formula,0.400390625,positive,True,1.0
C2,134,3134,Case2035,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.0030517578125,0.10187387466430664,1,True,983.5,1.0,1,candidate_roi_formula,0.921875,positive,True,1.0
C2,135,3135,Case1052,scar,scar,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.943359375,2.2430052757263184,1,True,988.2,-1.0,0,candidate_roi_formula,0.443359375,negative,True,-1.0
C2,136,3136,Case3043,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.32691192626953125,2.859708786010742,1,True,992.9,0.0,0,candidate_roi_formula,-0.80859375,negative,True,0.0
C2,137,3137,Case3029,scar,scar,ADD_FN,ADD_FN,,0.1319293975830078,1.2667990922927856,3,True,1000.3,1.0,1,candidate_roi_formula,0.486328125,positive,True,1.0
C2,138,3138,Case3015,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.16486358642578125,2.431373357772827,2,True,1013.5,1.0,1,candidate_roi_formula,0.42578125,positive,True,1.0
C2,139,3139,Case7004,scar,scar,REVISE_FP,REVISE_FP,,0.29608917236328125,2.3538334369659424,128,True,1021.7,-0.39850427350427353,0,candidate_roi_formula,0.37109375,negative,True,-0.391025641025641
C2,140,3140,Case3019,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.5,0.0,6,True,1051.4,0.0,0,candidate_roi_formula,-1.0,negative,True,0.0
C2,141,3141,Case1039,scar,scar,ADD_FN,ADD_FN,,0.106231689453125,1.2587162256240845,1,False,1066.8,1.0,1,candidate_roi_formula,0.5390625,positive,True,1.0
C2,142,3142,Case3027,edema_zone,edema_zone,ADD_FN,ADD_FN,utility_target_bank_reuse,0.03845977783203125,0.765244722366333,1,True,1069.6,1.0,1,candidate_roi_formula,0.72265625,positive,True,1.0
C2,143,3143,Case1055,scar,scar,REVISE_FP,REVISE_FP,,0.2140522003173828,2.430388927459717,2482,True,1076.2,-0.5406023222060958,0,candidate_roi_formula,0.115234375,negative,True,-0.5397677793904209
C2,144,3144,Case3045,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.49610137939453125,0.15819115936756134,26,True,1081.2,0.0,0,candidate_roi_formula,-0.99609375,negative,True,0.0
C2,145,3145,Case2019,scar,scar,ADD_FN,ADD_FN,,0.08411407470703125,1.146510362625122,1,True,1082.1,1.0,1,candidate_roi_formula,0.58984375,positive,True,1.0
C2,146,3146,Case2023,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.0645751953125,1.2195850610733032,1,True,1084.6,1.0,1,candidate_roi_formula,0.640625,positive,True,1.0
C2,147,3147,Case1026,scar,scar,REVISE_FP,REVISE_FP,,0.18805694580078125,1.5993452072143555,3267,True,1096.5,-0.327966881324747,0,candidate_roi_formula,0.28515625,negative,True,-0.32767939282428704
C2,148,3148,Case3033,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.5,0.0,106,True,1116.9,0.0,0,candidate_roi_formula,-1.0,negative,True,0.0
C2,149,3149,Case2005,scar,scar,ADD_FN,ADD_FN,,0.056427001953125,0.9302613139152527,9,True,1120.2,1.0,1,candidate_roi_formula,0.6640625,positive,True,1.0
C2,150,3150,Case3045,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.0762939453125,1.653828501701355,1,True,1126.9,1.0,1,candidate_roi_formula,0.609375,positive,True,1.0
C2,151,3151,Case1049,scar,scar,REVISE_FP,REVISE_FP,,0.37940216064453125,2.42112135887146,2859,True,1139.5,-0.5063372995344024,0,candidate_roi_formula,0.36328125,negative,True,-0.5064666321779617
C2,152,3152,Case3019,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.49610137939453125,0.1502017378807068,11,True,1148.2,0.0,0,candidate_roi_formula,-0.99609375,negative,True,0.0
C2,153,3153,Case3005,scar,scar,ADD_FN,ADD_FN,,0.03399324417114258,0.9488978385925293,1,True,1154.5,0.17857142857142858,1,candidate_roi_formula,0.439453125,positive,True,0.17857142857142858
C2,154,3154,Case2006,edema_zone,edema_zone,ADD_FN,ADD_FN,utility_target_bank_reuse,0.005157470703125,0.1519792079925537,1,True,1156.6,1.0,1,candidate_roi_formula,0.8984375,positive,True,1.0
C2,155,3155,Case1050,scar,scar,REVISE_FP,REVISE_FP,,0.200225830078125,1.7457059621810913,6413,True,1170.4,-0.3612302110817942,0,candidate_roi_formula,0.271484375,negative,True,-0.36099201899610844
C2,156,3156,Case3022,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.49610137939453125,0.20373615622520447,25,True,1184.3,0.0,0,candidate_roi_formula,-0.99609375,negative,True,0.0
C2,157,3157,Case1056,scar,scar,ADD_FN,ADD_FN,,0.10986328125,1.3062076568603516,2,False,1220.2,0.9759615384615384,1,candidate_roi_formula,0.5078125,positive,True,1.0
C2,158,3158,Case3025,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.006866455078125,0.19112253189086914,1,True,1229.0,1.0,1,candidate_roi_formula,0.8828125,positive,True,1.0
C2,159,3159,Case1011,scar,scar,REVISE_FP,REVISE_FP,,0.1022191047668457,1.7218799591064453,420,True,1231.6,-0.3582251082251082,0,candidate_roi_formula,0.0947265625,negative,True,-0.3595100864553314
C2,160,3160,Case3005,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.5,0.0,23,True,1246.3,0.0,0,candidate_roi_formula,-1.0,negative,True,0.0
C2,161,3161,Case1037,scar,scar,ADD_FN,ADD_FN,,0.1319293975830078,1.3362984657287598,13,True,1263.2,1.0,1,candidate_roi_formula,0.486328125,positive,True,1.0
C2,162,3162,Case3006,edema_zone,edema_zone,ADD_FN,ADD_FN,utility_target_bank_reuse,0.05255889892578125,1.1315357685089111,2,True,1265.8,1.0,1,candidate_roi_formula,0.67578125,positive,True,1.0
C2,163,3163,Case1061,scar,scar,REVISE_FP,REVISE_FP,,0.2039508819580078,1.7825522422790527,3287,True,1278.1,-0.3422049906716418,0,candidate_roi_formula,0.296875,negative,True,-0.3425947521865889
C2,164,3164,Case3005,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.49610137939453125,0.15212726593017578,44,True,1282.1,0.0,0,candidate_roi_formula,-0.99609375,negative,True,0.0
C2,165,3165,Case3017,scar,scar,ADD_FN,ADD_FN,,0.04761505126953125,0.7137033343315125,1,True,1300.9,1.0,1,candidate_roi_formula,0.69140625,positive,True,1.0
C2,166,3166,Case3036,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.03845977783203125,0.8003392219543457,1,True,1310.7,1.0,1,candidate_roi_formula,0.72265625,positive,True,1.0
C2,167,3167,Case1050,scar,scar,REVISE_FP,REVISE_FP,,0.19776153564453125,1.7480665445327759,6413,True,1323.7,-0.3612302110817942,0,candidate_roi_formula,0.267578125,negative,True,-0.36099201899610844
C2,168,3168,Case3007,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.0,0.0,5,True,1330.3,-1.0,0,forced_reject_remote_gt_distance_gt_20mm,-1.0,negative,True,-1.0
C2,169,3169,Case2030,scar,scar,ADD_FN,ADD_FN,,0.2296619415283203,2.858185291290283,1,True,1331.8,1.0,1,candidate_roi_formula,0.322265625,positive,True,1.0
C2,170,3170,Case2029,edema_zone,edema_zone,ADD_FN,ADD_FN,utility_target_bank_reuse,0.000762939453125,0.0276472307741642,8,True,1334.0,1.0,1,candidate_roi_formula,0.9609375,positive,True,1.0
C2,171,3171,Case1074,scar,scar,REVISE_FP,REVISE_FP,,0.0075103044509887695,0.43764933943748474,931,True,1338.0,-0.061156235069278544,0,candidate_roi_formula,0.0615234375,negative,True,-0.060649474689589304
C2,172,3172,Case3045,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.5,0.0,22,True,1343.1,0.0,0,candidate_roi_formula,-1.0,negative,True,0.0
C2,173,3173,Case3031,scar,scar,ADD_FN,ADD_FN,,0.061798095703125,0.8323285579681396,63,True,1351.8,1.0,1,candidate_roi_formula,0.6484375,positive,True,1.0
C2,174,3174,Case3031,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.01044464111328125,0.2591492831707001,4,True,1352.0,1.0,1,candidate_roi_formula,0.85546875,positive,True,1.0
C2,175,3175,Case1005,scar,scar,REVISE_FP,REVISE_FP,,0.32691192626953125,2.2087619304656982,3936,True,1362.6,-0.44114225570573895,0,candidate_roi_formula,0.3671875,negative,True,-0.4408929758475515
C2,176,3176,Case3019,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.24994659423828125,3.0009372234344482,24,True,1372.0,0.0,0,candidate_roi_formula,-0.70703125,negative,True,0.0
C2,177,3177,Case3022,scar,scar,ADD_FN,ADD_FN,,0.3284931182861328,2.240980386734009,4,True,1385.7,1.0,1,candidate_roi_formula,0.189453125,positive,True,1.0
C2,178,3178,Case3030,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.0030517578125,0.09518778324127197,2,True,1397.9,1.0,1,candidate_roi_formula,0.921875,positive,True,1.0
C2,179,3179,Case1015,scar,scar,REVISE_FP,REVISE_FP,utility_target_bank_reuse,0.05021107196807861,1.5342440605163574,987,True,1421.7,-0.4285409556313993,0,candidate_roi_formula,-0.11083984375,negative,True,-0.4281143344709898
C2,180,3180,Case3015,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.5,0.0,185,True,1432.1,0.0,0,candidate_roi_formula,-1.0,negative,True,0.0
C2,181,3181,Case1049,scar,scar,ADD_FN,ADD_FN,,0.0889892578125,1.0130609273910522,1,False,1445.3,0.831081081081081,1,candidate_roi_formula,0.41015625,positive,True,0.831081081081081
C2,182,3182,Case3022,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.145294189453125,1.8663064241409302,1,True,1459.4,1.0,1,candidate_roi_formula,0.4609375,positive,True,1.0
C2,183,3183,Case1020,scar,scar,REVISE_FP,REVISE_FP,,0.16207170486450195,1.5098049640655518,4476,True,1472.3,-0.2493348623853211,0,candidate_roi_formula,0.3203125,negative,True,-0.25
C2,184,3184,Case3005,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.4844970703125,0.4841497838497162,22,True,1476.6,0.0,0,candidate_roi_formula,-0.984375,negative,True,0.0
C2,185,3185,Case3035,scar,scar,ADD_FN,ADD_FN,,0.190460205078125,2.4727914333343506,142,True,1482.8,1.0,1,candidate_roi_formula,0.3828125,positive,True,1.0
C2,186,3186,Case2032,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.0030517578125,0.09237834066152573,3,True,1485.2,1.0,1,candidate_roi_formula,0.921875,positive,True,1.0
C2,187,3187,Case1022,scar,scar,REVISE_FP,REVISE_FP,,0.43579864501953125,2.5798590183258057,1654,True,1499.6,-0.619157848324515,0,candidate_roi_formula,0.3125,negative,True,-0.6198743386243386
C2,188,3188,Case3007,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.5,0.0,33,True,1509.7,0.0,0,candidate_roi_formula,-1.0,negative,True,0.0
C2,189,3189,Case1022,scar,scar,ADD_FN,ADD_FN,,0.037384033203125,0.7753468155860901,3,False,1510.0,0.3235294117647059,1,candidate_roi_formula,0.59765625,positive,True,0.3235294117647059
C2,190,3190,Case2035,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.00641632080078125,0.20228812098503113,1,True,1513.2,1.0,1,candidate_roi_formula,0.88671875,positive,True,1.0
C2,191,3191,Case1072,scar,scar,REVISE_FP,REVISE_FP,,0.030041217803955078,0.9893645644187927,1517,True,1522.1,-0.2099802371541502,0,candidate_roi_formula,0.03515625,negative,True,-0.2113359657782165
C2,192,3192,Case3022,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.492218017578125,0.30590781569480896,28,True,1532.2,0.0,0,candidate_roi_formula,-0.9921875,negative,True,0.0
C2,193,3193,Case3033,scar,scar,ADD_FN,ADD_FN,,0.1856689453125,1.4405200481414795,1,True,1550.4,1.0,1,candidate_roi_formula,0.390625,positive,True,1.0
C2,194,3194,Case3045,edema_zone,edema_zone,ADD_FN,ADD_FN,utility_target_bank_reuse,0.01044464111328125,0.33268454670906067,2,True,1555.5,1.0,1,candidate_roi_formula,0.85546875,positive,True,1.0
C2,195,3195,Case1015,scar,scar,REVISE_FP,REVISE_FP,,0.047164082527160645,1.4906584024429321,987,True,1559.1,-0.4285409556313993,0,candidate_roi_formula,-0.12060546875,negative,True,-0.4281143344709898
C2,196,3196,Case3029,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.5,0.0,10,True,1564.5,0.0,0,candidate_roi_formula,-1.0,negative,True,0.0
C2,197,3197,Case6009,scar,scar,ADD_FN,ADD_FN,,0.09064483642578125,1.0788482427597046,1,True,1567.5,1.0,1,candidate_roi_formula,0.57421875,positive,True,1.0
C2,198,3198,Case2001,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.00476837158203125,0.13533036410808563,3,True,1571.7,1.0,1,candidate_roi_formula,0.90234375,positive,True,1.0
C2,199,3199,Case1025,scar,scar,REVISE_FP,REVISE_FP,,0.220489501953125,1.6564122438430786,2582,True,1588.8,-0.2924910961614563,0,candidate_roi_formula,0.37109375,negative,True,-0.2920459042342699
C2,200,3200,Case2013,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.5,0.0,2,True,1611.5,0.0,0,candidate_roi_formula,-1.0,negative,True,0.0
C2,201,3201,Case8031,scar,scar,ADD_FN,ADD_FN,,0.11920928955078125,1.2690999507904053,2,True,1615.2,1.0,1,candidate_roi_formula,0.51171875,positive,True,1.0
C2,202,3202,Case2029,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.0078125,0.23699580132961273,1,True,1618.4,1.0,1,candidate_roi_formula,0.875,positive,True,1.0
C2,203,3203,Case1079,scar,scar,REVISE_FP,REVISE_FP,,0.32062530517578125,2.3256988525390625,905,True,1648.2,-0.4657116451016636,0,candidate_roi_formula,0.3359375,negative,True,-0.46600147819660015
C2,204,3204,Case2029,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.5,0.0,4,True,1651.2,0.0,0,candidate_roi_formula,-1.0,negative,True,0.0
C2,205,3205,Case2028,scar,scar,ADD_FN,ADD_FN,,0.05255889892578125,0.8615891337394714,1,True,1653.7,1.0,1,candidate_roi_formula,0.67578125,positive,True,1.0
C2,206,3206,Case3015,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.03632354736328125,0.6412361860275269,1,True,1667.5,1.0,1,candidate_roi_formula,0.73046875,positive,True,1.0
C2,207,3207,Case1027,scar,scar,REVISE_FP,REVISE_FP,,0.1615161895751953,1.6731421947479248,2627,True,1695.2,-0.25120986779981114,0,candidate_roi_formula,0.31640625,negative,True,-0.2508559622195986
C2,208,3208,Case2032,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.0,0.0,3,True,1697.6,-1.0,0,forced_reject_remote_gt_distance_gt_20mm,-1.0,negative,True,-1.0
C2,209,3209,Case1078,scar,scar,ADD_FN,ADD_FN,,0.061798095703125,0.9267869591712952,2,False,1706.7,0.7976190476190477,1,candidate_roi_formula,0.4453125,positive,True,0.7976190476190477
C2,210,3210,Case2026,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.00830841064453125,0.23761403560638428,1,True,1708.2,1.0,1,candidate_roi_formula,0.87109375,positive,True,1.0
C2,211,3211,Case1063,scar,scar,REVISE_FP,REVISE_FP,,0.1751117706298828,1.4989564418792725,6901,True,1727.7,-0.25615442638688884,0,candidate_roi_formula,0.3359375,negative,True,-0.2568753857760099
C2,212,3212,Case3018,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.5,0.0,33,True,1732.8,0.0,0,candidate_roi_formula,-1.0,negative,True,0.0
C2,213,3213,Case3025,scar,scar,ADD_FN,ADD_FN,,0.067413330078125,0.8803296089172363,4,True,1741.6,1.0,1,candidate_roi_formula,0.6328125,positive,True,1.0
C2,214,3214,Case2019,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.0078125,0.12147977948188782,2,True,1742.6,0.8181818181818182,1,candidate_roi_formula,0.94140625,positive,True,0.8181818181818182
C2,215,3215,Case3017,scar,scar,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,6.866455078125e-05,0.006385453045368195,9,True,1769.4,-1.0,0,forced_reject_remote_gt_distance_gt_20mm,-0.98828125,negative,True,-1.0
C2,216,3216,Case3005,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.5,0.0,141,True,1775.6,0.0,0,candidate_roi_formula,-1.0,negative,True,0.0
C2,217,3217,Case3033,scar,scar,ADD_FN,ADD_FN,,0.11542510986328125,1.3082997798919678,5,True,1793.7,1.0,1,candidate_roi_formula,0.51953125,positive,True,1.0
C2,218,3218,Case2019,edema_zone,edema_zone,ADD_FN,ADD_FN,utility_target_bank_reuse,0.00048828125,0.020048268139362335,3,True,1794.3,1.0,1,candidate_roi_formula,0.96875,positive,True,1.0
C2,219,3219,Case1014,scar,scar,REVISE_FP,REVISE_FP,,0.022041797637939453,0.840775728225708,141,True,1797.8,-0.1461693548387097,0,candidate_roi_formula,0.0634765625,negative,True,-0.1461693548387097
C2,220,3220,Case2013,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.5,0.0,5,True,1805.3,0.0,0,candidate_roi_formula,-1.0,negative,True,0.0
C2,221,3221,Case8017,scar,scar,ADD_FN,ADD_FN,,0.2625293731689453,3.0394551753997803,3,True,1806.4,1.0,1,candidate_roi_formula,0.275390625,positive,True,1.0
C2,222,3222,Case3032,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.005157470703125,0.14632897078990936,2,True,1810.4,1.0,1,candidate_roi_formula,0.8984375,positive,True,1.0
C2,223,3223,Case1016,scar,scar,REVISE_FP,REVISE_FP,,0.1989917755126953,1.7280163764953613,6468,True,1835.5,-0.3345997154681842,0,candidate_roi_formula,0.296875,negative,True,-0.3346051865744034
C2,224,3224,Case2032,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.5,0.0,20,True,1837.9,0.0,0,candidate_roi_formula,-1.0,negative,True,0.0
C2,225,3225,Case3001,scar,scar,ADD_FN,ADD_FN,,0.10089874267578125,1.1691378355026245,1,True,1847.7,1.0,1,candidate_roi_formula,0.55078125,positive,True,1.0
C2,226,3226,Case3010,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.01282501220703125,0.31612899899482727,1,True,1856.2,1.0,1,candidate_roi_formula,0.83984375,positive,True,1.0
C2,227,3227,Case1078,scar,scar,REVISE_FP,REVISE_FP,utility_target_bank_reuse,0.113555908203125,1.2697817087173462,860,False,1886.3,-0.14437764055898603,0,candidate_roi_formula,0.33203125,negative,True,-0.14470263243418915
C2,228,3228,Case3007,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.5,0.0,3400,True,1910.5,0.0,0,candidate_roi_formula,-1.0,negative,True,0.0
C2,229,3229,Case1017,scar,scar,ADD_FN,ADD_FN,,0.1329345703125,1.4168365001678467,1,True,1914.7,0.8839285714285714,1,candidate_roi_formula,0.3671875,positive,True,0.8839285714285714
C2,230,3230,Case3030,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.02655792236328125,0.7301501035690308,6,True,1926.5,1.0,1,candidate_roi_formula,0.76953125,positive,True,1.0
C2,231,3231,Case1041,scar,scar,REVISE_FP,REVISE_FP,,0.106231689453125,1.285833716392517,1,False,1931.7,-0.16964285714285715,0,candidate_roi_formula,0.291015625,negative,True,-0.16964285714285715
C2,232,3232,Case3005,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.49610137939453125,0.20104621350765228,2,True,1935.6,0.0,0,candidate_roi_formula,-0.99609375,negative,True,0.0
C2,233,3233,Case6003,scar,scar,ADD_FN,ADD_FN,,0.05774688720703125,0.9370264410972595,4,True,1939.0,0.8913043478260869,1,candidate_roi_formula,0.55078125,positive,True,0.8913043478260869
C2,234,3234,Case2018,edema_zone,edema_zone,ADD_FN,ADD_FN,,0.085723876953125,1.5250780582427979,2,True,1942.6,1.0,1,candidate_roi_formula,0.5859375,positive,True,1.0
C2,235,3235,Case1068,scar,scar,REVISE_FP,REVISE_FP,,0.21984148025512695,1.9747822284698486,4126,True,1960.1,-0.4379911977365608,0,candidate_roi_formula,0.2255859375,negative,True,-0.43735261751296967
C2,236,3236,Case2029,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN;utility_target_bank_reuse,0.5,0.0,20,True,1962.3,0.0,0,candidate_roi_formula,-1.0,negative,True,0.0
C2,237,3237,Case8017,scar,scar,ADD_FN,ADD_FN,,0.1916675567626953,1.6905344724655151,1,True,1963.4,1.0,1,candidate_roi_formula,0.380859375,positive,True,1.0
C2,238,3238,Case3016,edema_zone,edema_zone,ADD_FN,ADD_FN,utility_target_bank_reuse,0.03223419189453125,0.6690160632133484,1,True,1970.1,1.0,1,candidate_roi_formula,0.74609375,positive,True,1.0
C2,239,3239,Case8025,scar,scar,REVISE_FP,REVISE_FP,,0.010728836059570312,0.7825712561607361,1820,True,1974.4,-0.4159113179813817,0,candidate_roi_formula,-0.26953125,negative,True,-0.41611560127357333
C2,240,3240,Case3016,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.0,0.0,53,True,1977.2,-1.0,0,forced_reject_remote_gt_distance_gt_20mm,-1.0,negative,True,-1.0
C2,241,3241,Case8024,scar,scar,ADD_FN,ADD_FN,,0.1442432403564453,2.1359715461730957,1,True,1978.5,1.0,1,candidate_roi_formula,0.462890625,positive,True,0.9888888888888889
C2,242,3242,Case2019,edema_zone,edema_zone,ADD_FN,ADD_FN,utility_target_bank_reuse,0.00220489501953125,0.07089035212993622,14,True,1979.2,1.0,1,candidate_roi_formula,0.93359375,positive,True,1.0
C2,243,3243,Case8030,scar,scar,REVISE_FP,REVISE_FP,,0.0029571354389190674,0.3777298331260681,822,True,1981.1,-0.1300754060324826,0,candidate_roi_formula,-0.052978515625,negative,True,-0.1307246376811594
C2,244,3244,Case3006,edema_zone,edema_zone,ADD_FN,REVISE_FP,candidate_type_fallback:REVISE_FP->ADD_FN,0.49610137939453125,0.17753097414970398,2,True,1994.6,0.0,0,candidate_roi_formula,-0.99609375,negative,True,0.0
