step,stage,micro_roles,loss,scar_active,edema_active,anatomy,alignment
989,A1,hard_negative+edema_positive,2.8997970819473267,2.745330572128296,0.10764756053686142,0.12656130641698837,0.8765635788440704
990,A1,edema_positive+scar_positive,1.1004756689071655,0.5693483352661133,0.48109182715415955,0.12922172248363495,1.1254401206970215
991,A1,scar_positive+complete,1.0179155468940735,0.7843684405088425,0.1797344833612442,0.15418130904436111,0.7552016377449036
992,A1,complete+lge_c0,0.9013411700725555,0.6839786767959595,0.16686683893203735,0.1394776925444603,0.8641544580459595
993,A1,lge_c0+lge_only,1.4699056148529053,1.414030909538269,0.0,0.17242836952209473,0.41461727023124695
994,A1,lge_only+hard_negative,2.367486834526062,2.322844624519348,0.0,0.13596376031637192,0.3853132352232933
995,A1,hard_negative+edema_positive,1.9432122707366943,1.6381193399429321,0.2584780156612396,0.13016246259212494,0.7553017884492874
996,A1,edema_positive+scar_positive,1.0053832530975342,0.8412899076938629,0.11506602168083191,0.13832911103963852,0.7504307329654694
997,A1,scar_positive+complete,1.6642358899116516,1.3007456362247467,0.31422436237335205,0.14007118344306946,0.7221132218837738
998,A1,complete+lge_c0,1.190723180770874,0.8601301610469818,0.28125515580177307,0.1365911290049553,0.8358975052833557
999,A1,lge_c0+lge_only,1.2729572057724,1.2200064659118652,0.0,0.16361749917268753,0.3865578770637512
1000,A1,lge_only+hard_negative,1.982664704322815,1.9281452298164368,0.0,0.17176933586597443,0.2988721579313278
1001,A1,hard_negative+edema_positive,1.7118227779865265,1.458310455083847,0.2058236449956894,0.13533073663711548,0.7088246643543243
1002,A1,edema_positive+scar_positive,1.2277935147285461,0.6343674957752228,0.5441383123397827,0.12990279495716095,1.0144151747226715
1003,A1,scar_positive+complete,1.0854676961898804,0.5283362865447998,0.5036864727735519,0.1424478217959404,1.0634179711341858
1004,A1,complete+lge_c0,0.8447086215019226,0.6212558448314667,0.17270782589912415,0.14056139439344406,0.8574787378311157
1005,A1,lge_c0+lge_only,2.0032745599746704,1.9566528797149658,0.0,0.142317783087492,0.39263109862804413
1006,A1,lge_only+hard_negative,1.840304970741272,1.7935115694999695,0.0,0.14760607481002808,0.25115491449832916
1007,A1,hard_negative+edema_positive,1.9145922660827637,1.665490448474884,0.2051520049571991,0.12272801995277405,0.7083169519901276
1008,A1,edema_positive+scar_positive,0.9091887474060059,0.7141011878848076,0.1466856449842453,0.13561328500509262,0.7682204246520996
1009,A1,scar_positive+complete,1.280097484588623,0.9390471875667572,0.2842606008052826,0.16590844094753265,0.7000472694635391
1010,A1,complete+lge_c0,0.9646979570388794,0.6175161302089691,0.2992591857910156,0.13643011078238487,0.698422372341156
1011,A1,lge_c0+lge_only,1.4079409837722778,1.363027274608612,0.0,0.1340569630265236,0.469668447971344
1012,A1,lge_only+hard_negative,1.980755090713501,1.9303730726242065,0.0,0.15857169777154922,0.2810500040650368
1013,A1,hard_negative+edema_positive,1.864662230014801,1.621897891163826,0.19452229142189026,0.13836678117513657,0.6644473075866699
1014,A1,edema_positive+scar_positive,0.8190051168203354,0.6821951419115067,0.09272269904613495,0.1306055523455143,0.4897668734192848
1015,A1,scar_positive+complete,1.33505979180336,1.0859954357147217,0.19857114553451538,0.1495341658592224,0.5618720352649689
1016,A1,complete+lge_c0,1.2647582590579987,0.9428116977214813,0.267878919839859,0.15854819864034653,0.6500541716814041
1017,A1,lge_c0+lge_only,1.5337334871292114,1.4784751534461975,0.0,0.17249682545661926,0.35092850029468536
1018,A1,lge_only+hard_negative,2.121637523174286,2.0748292803764343,0.0,0.1439490132033825,0.3623548448085785
1019,A1,hard_negative+edema_positive,2.025914251804352,1.7590942978858948,0.22243866324424744,0.1254766471683979,0.6736077964305878
1020,A1,edema_positive+scar_positive,1.4692949652671814,1.120978832244873,0.29577434062957764,0.15953437983989716,0.46746277809143066
1021,A1,scar_positive+complete,1.1615126132965088,0.8605000674724579,0.25236237049102783,0.13935359567403793,0.6841936558485031
1022,A1,complete+lge_c0,0.8548625409603119,0.6386010050773621,0.1704193651676178,0.12796318903565407,0.7411015033721924
1023,A1,lge_c0+lge_only,2.3677329421043396,2.3253089785575867,0.0,0.12962284311652184,0.3537178188562393
1024,A1,lge_only+hard_negative,1.9689821004867554,1.9249899983406067,0.0,0.13105281069874763,0.46762242913246155
1025,A1,hard_negative+edema_positive,1.8632425665855408,1.5022559463977814,0.3146500885486603,0.13615456968545914,0.5489602982997894
1026,A1,edema_positive+scar_positive,0.7628724873065948,0.37439028918743134,0.3344511389732361,0.14246953651309013,1.1242048144340515
1027,A1,scar_positive+complete,1.0595768690109253,0.49781009554862976,0.5135014951229095,0.12847333401441574,0.9718582034111023
1028,A1,complete+lge_c0,1.3368995189666748,0.9332740604877472,0.35183754563331604,0.14444728195667267,0.8352252244949341
1029,A1,lge_c0+lge_only,1.3664177060127258,1.3143025040626526,0.0,0.15977893769741058,0.4181487560272217
1030,A1,lge_only+hard_negative,2.13058203458786,2.0857481956481934,0.0,0.13603924959897995,0.4022068828344345
1031,A1,hard_negative+edema_positive,2.1370583176612854,1.797480970621109,0.2916944622993469,0.13717928156256676,0.672791600227356
1032,A1,edema_positive+scar_positive,1.1921400725841522,0.9485200047492981,0.19491301476955414,0.1420077458024025,0.6064099818468094
1033,A1,scar_positive+complete,1.2539234161376953,0.9659161865711212,0.24161647260189056,0.13482283055782318,0.5936004519462585
1034,A1,complete+lge_c0,1.008376955986023,0.6866722851991653,0.27184247970581055,0.14381255209445953,0.6715428829193115
1035,A1,lge_c0+lge_only,1.6694666147232056,1.625115156173706,0.0,0.13380255550146103,0.4210696145892143
1036,A1,lge_only+hard_negative,2.0813711881637573,2.0387731790542603,0.0,0.1334010288119316,0.25777484476566315
1037,A1,hard_negative+edema_positive,1.9687470197677612,1.6743582785129547,0.2492218166589737,0.12063838541507721,0.8925566673278809
1038,A1,edema_positive+scar_positive,0.9990136325359344,0.5095784664154053,0.4409348666667938,0.12780245766043663,0.9995685815811157
1039,A1,scar_positive+complete,1.7085394859313965,1.3347907066345215,0.32398077845573425,0.14495593309402466,0.6186817735433578
1040,A1,complete+lge_c0,1.0044146478176117,0.7368809282779694,0.21759454905986786,0.13789021223783493,0.8541842699050903
1041,A1,lge_c0+lge_only,1.0328699350357056,0.9782816171646118,0.0,0.1639232411980629,0.5411321222782135
1042,A1,lge_only+hard_negative,2.0805004835128784,2.0371761322021484,0.0,0.12879523634910583,0.46857330203056335
1043,A1,hard_negative+edema_positive,1.7245653569698334,1.3967516124248505,0.2853389084339142,0.1227029487490654,0.5643740594387054
1044,A1,edema_positive+scar_positive,1.1281968355178833,0.6195949018001556,0.4638524353504181,0.12154563143849373,0.8211863040924072
1045,A1,scar_positive+complete,0.8579978942871094,0.7043107897043228,0.11250919848680496,0.11961500719189644,0.5259125828742981
1046,A1,complete+lge_c0,1.729938119649887,1.549462080001831,0.13953524827957153,0.112982627004385,0.70194211602211
1047,A1,lge_c0+lge_only,1.0140868425369263,0.9726843535900116,0.0,0.12607601284980774,0.3579656183719635
1048,A1,lge_only+hard_negative,1.9650366306304932,1.9236838221549988,0.0,0.12463115155696869,0.39634115248918533
1049,A1,hard_negative+edema_positive,1.849057912826538,1.5181128680706024,0.28834104537963867,0.12599636241793633,0.4804871827363968
1050,A1,edema_positive+scar_positive,1.1542535722255707,0.9651205390691757,0.14121489226818085,0.13928402960300446,0.612014889717102
1051,A1,scar_positive+complete,0.847931295633316,0.45985671877861023,0.34508636593818665,0.11061746254563332,0.9778689742088318
1052,A1,complete+lge_c0,2.338364541530609,2.0314833521842957,0.26402747631073,0.11681952700018883,0.778468132019043
1053,A1,lge_c0+lge_only,2.04558789730072,1.9921234250068665,0.0,0.1634291261434555,0.44357122480869293
1054,A1,lge_only+hard_negative,1.9587430953979492,1.9199435114860535,0.0,0.1166902594268322,0.3792406767606735
1055,A1,hard_negative+edema_positive,1.8080894947052002,1.5648153126239777,0.201215460896492,0.1174614392220974,0.6814761906862259
1056,A1,edema_positive+scar_positive,1.0424668490886688,0.8012700974941254,0.19835004210472107,0.12493694946169853,0.5352668017148972
1057,A1,scar_positive+complete,1.0985338389873505,0.8401631861925125,0.2155439853668213,0.1260298416018486,0.4916387051343918
1058,A1,complete+lge_c0,1.0088945031166077,0.7277711033821106,0.236301988363266,0.12670110911130905,0.6782679259777069
1059,A1,lge_c0+lge_only,1.9907938838005066,1.9464766383171082,0.0,0.13699907809495926,0.3217664957046509
1060,A1,lge_only+hard_negative,1.891127198934555,1.8518986105918884,0.0,0.12117959558963776,0.28746697306632996
1061,A1,hard_negative+edema_positive,1.6471262574195862,1.4691713750362396,0.14047862589359283,0.10459605604410172,0.6086083650588989
1062,A1,edema_positive+scar_positive,0.8908011615276337,0.7295610308647156,0.11569395661354065,0.13266750425100327,0.5701204985380173
1063,A1,scar_positive+complete,0.9595376551151276,0.4957601726055145,0.4188302010297775,0.12332165613770485,0.7925849556922913
1064,A1,complete+lge_c0,0.7708446085453033,0.60483118891716,0.12413468956947327,0.1186542958021164,0.6232471466064453
1065,A1,lge_c0+lge_only,1.0679679811000824,1.025597631931305,0.0,0.13040144369006157,0.32499806582927704
1066,A1,lge_only+hard_negative,1.9397647380828857,1.9016245603561401,0.0,0.11385221406817436,0.39845696091651917
1067,A1,hard_negative+edema_positive,1.594590812921524,1.4646285772323608,0.09063033759593964,0.10840830579400063,0.6791298985481262
1068,A1,edema_positive+scar_positive,0.8539605140686035,0.4265141189098358,0.3826357424259186,0.1180572547018528,0.9371457993984222
1069,A1,scar_positive+complete,1.9312253594398499,1.446352779865265,0.4423931837081909,0.12358768656849861,0.5389116629958153
1070,A1,complete+lge_c0,0.8485256731510162,0.6363102942705154,0.16925519704818726,0.12073848769068718,0.6738582402467728
1071,A1,lge_c0+lge_only,1.2058829963207245,1.1610270142555237,0.0,0.13878610730171204,0.3220164626836777
1072,A1,lge_only+hard_negative,1.9220337271690369,1.8827967643737793,0.0,0.12373343482613564,0.211680606007576
1073,A1,hard_negative+edema_positive,2.0485981106758118,1.6130859851837158,0.3943788409233093,0.11868400871753693,0.5516166090965271
1074,A1,edema_positive+scar_positive,1.3184861838817596,1.0678258836269379,0.19523099064826965,0.1601944863796234,0.7370753288269043
1075,A1,scar_positive+complete,1.2366607785224915,0.9477130770683289,0.2407035231590271,0.14001617208123207,0.6229775100946426
1076,A1,complete+lge_c0,0.6902835220098495,0.5282756462693214,0.11974538862705231,0.11598527431488037,0.7457186281681061
1077,A1,lge_c0+lge_only,1.147830307483673,1.106410264968872,0.0,0.12274525314569473,0.4596479535102844
1078,A1,lge_only+hard_negative,2.064247727394104,2.0214275121688843,0.0,0.13147826865315437,0.33766956627368927
1079,A1,hard_negative+edema_positive,1.6622190475463867,1.5187979191541672,0.10196007788181305,0.114717748016119,0.7033886760473251
1080,A1,edema_positive+scar_positive,1.3377426266670227,0.9953811466693878,0.2980538308620453,0.12093532085418701,0.8017702400684357
1081,A1,scar_positive+complete,1.342469036579132,0.9869590699672699,0.3067869544029236,0.14350977540016174,0.5669942647218704
1082,A1,complete+lge_c0,1.7643453478813171,1.533430963754654,0.188210129737854,0.11942777782678604,0.6875600814819336
1083,A1,lge_c0+lge_only,2.225369691848755,2.187293767929077,0.0,0.11534199863672256,0.3473290801048279
1084,A1,lge_only+hard_negative,1.9947711825370789,1.9574995636940002,0.0,0.11266878247261047,0.3471052274107933
1085,A1,hard_negative+edema_positive,1.756384551525116,1.4711851552128792,0.24423590302467346,0.10983497276902199,0.8008982539176941
1086,A1,edema_positive+scar_positive,1.1326762437820435,0.9761153310537338,0.11478077620267868,0.12076316773891449,0.5536802560091019
1087,A1,scar_positive+complete,1.076530009508133,0.8575690388679504,0.17670153081417084,0.11920486018061638,0.6485942453145981
1088,A1,complete+lge_c0,1.0656225979328156,0.8138401806354523,0.20926150679588318,0.11795224621891975,0.7132139801979065
1089,A1,lge_c0+lge_only,1.0489985942840576,1.0045675039291382,0.0,0.13219274580478668,0.4773308336734772
1090,A1,lge_only+hard_negative,2.1610512733459473,2.1208231449127197,0.0,0.12070059403777122,0.4017977863550186
1091,A1,hard_negative+edema_positive,1.7376639246940613,1.472372479736805,0.22375579178333282,0.1088961623609066,0.8844189047813416
1092,A1,edema_positive+scar_positive,1.123034119606018,0.8402215838432312,0.2372734099626541,0.1281951554119587,0.7070917189121246
1093,A1,scar_positive+complete,0.8382662236690521,0.4105690121650696,0.37813790142536163,0.12719937413930893,1.1372437477111816
1094,A1,complete+lge_c0,0.668707549571991,0.45771922171115875,0.1644686460494995,0.12622792273759842,0.8632591068744659
1095,A1,lge_c0+lge_only,0.8885976374149323,0.8508412837982178,0.0,0.11225384473800659,0.40802301466464996
1096,A1,lge_only+hard_negative,2.6841694116592407,2.64766263961792,0.0,0.10748941451311111,0.42599019408226013
1097,A1,hard_negative+edema_positive,1.6339267194271088,1.4648039564490318,0.13041654229164124,0.0999186709523201,0.8686297237873077
1098,A1,edema_positive+scar_positive,1.4390702843666077,1.0490550100803375,0.3451533317565918,0.1293245293200016,0.5954287350177765
1099,A1,scar_positive+complete,1.1108564138412476,0.8379191756248474,0.23121514916419983,0.11859816685318947,0.6132903695106506
1100,A1,complete+lge_c0,1.656209021806717,1.432257667183876,0.18621066212654114,0.10189466550946236,0.7122513204813004
1101,A1,lge_c0+lge_only,1.0956563651561737,1.0539961457252502,0.0,0.1263829730451107,0.37453627586364746
1102,A1,lge_only+hard_negative,1.8557316660881042,1.8186885714530945,0.0,0.10872940346598625,0.4424213767051697
1103,A1,hard_negative+edema_positive,1.4886226058006287,1.3338126465678215,0.11745377629995346,0.10774926468729973,0.5021131187677383
1104,A1,edema_positive+scar_positive,0.7262468189001083,0.6123720109462738,0.07737615704536438,0.10228901728987694,0.5802756696939468
1105,A1,scar_positive+complete,0.8477528691291809,0.35304833948612213,0.4516894817352295,0.11351960897445679,0.895851343870163
1106,A1,complete+lge_c0,1.6086782813072205,1.4489843845367432,0.12307633459568024,0.09907948225736618,0.6859284341335297
1107,A1,lge_c0+lge_only,0.8768389821052551,0.8379153907299042,0.0,0.1141163632273674,0.46886739134788513
1108,A1,lge_only+hard_negative,2.3278456926345825,2.2919597029685974,0.0,0.108275156468153,0.340339258313179
1109,A1,hard_negative+edema_positive,2.184078812599182,1.7392661273479462,0.40713152289390564,0.1004868634045124,0.7481512427330017
1110,A1,edema_positive+scar_positive,0.7893856167793274,0.4178053140640259,0.3300731033086777,0.10793793573975563,0.9075458645820618
1111,A1,scar_positive+complete,1.1367760300636292,0.9209839105606079,0.17141574621200562,0.12483654171228409,0.6923485398292542
1112,A1,complete+lge_c0,1.087634652853012,0.7830519378185272,0.2606024444103241,0.12148643657565117,0.7446770966053009
1113,A1,lge_c0+lge_only,2.027929127216339,1.9905232191085815,0.0,0.11208489537239075,0.37804149091243744
1114,A1,lge_only+hard_negative,1.8755258917808533,1.8388229012489319,0.0,0.11449902504682541,0.23532795906066895
1115,A1,hard_negative+edema_positive,1.8406084775924683,1.6039512753486633,0.18584269285202026,0.13921477645635605,0.8988172709941864
1116,A1,edema_positive+scar_positive,1.041066288948059,0.6288725733757019,0.36981400847435,0.10936961695551872,0.9531240463256836
1117,A1,scar_positive+complete,1.0387097895145416,0.8353501260280609,0.16169440746307373,0.11830069869756699,0.6163647174835205
1118,A1,complete+lge_c0,1.9352773427963257,1.656197190284729,0.23855194449424744,0.11011610552668571,0.7456475496292114
1119,A1,lge_c0+lge_only,1.0063186585903168,0.9688374102115631,0.0,0.11014113575220108,0.44389213621616364
1120,A1,lge_only+hard_negative,1.9561864733695984,1.9198593497276306,0.0,0.10576516389846802,0.4597511887550354
1121,A1,hard_negative+edema_positive,2.8981523513793945,2.733223795890808,0.1250588446855545,0.10194782167673111,0.9183014631271362
1122,A1,edema_positive+scar_positive,1.2647898197174072,0.7009471654891968,0.5151221752166748,0.13052493706345558,0.9539273679256439
1123,A1,scar_positive+complete,0.7779861986637115,0.393235981464386,0.3399330973625183,0.11621806770563126,0.9930754899978638
